Name,Symbol,Current Price (USD),Market Cap,24h Change (%),Total Volume,Last Updated,Market Cap Log,Total Volume Log,Current Price Log,Liquidity Ratio,Absolute 24h Change,Is Stablecoin,Risk_MarketCap_Inv_Scaled,Risk_Volatility_Scaled,Liquidity_Ratio_Scaled,Risk_Liquidity_Inv_Scaled,Reward_24hChange_Scaled,Reward_Volume_Scaled,Reward_Liquidity_Scaled,Risk Score,Reward Score,Anomaly_Pred_IF,Is_Anomaly_IF,Market Cap Tier
Coinbase Wrapped Staked ETH,CBETH,1966.99,238300572,-0.1944,3292063.0,2025-04-29 05:38:51.153000+00:00,19.28904334659818,15.00702528165938,7.584767996298476,0.013814750725818652,0.1944,False,0.8015194044326825,0.00327479193531949,0.0022008960672540347,0.997799103932746,0.0,0.5295747711477222,0.0022008960672540347,0.5214774993337501,0.1595327001644929,1,False,Mid Cap ($100M-$1B)
Swell Ethereum,SWETH,1954.31,237103193,-0.20373,112943.0,2025-04-29 05:38:53.952000+00:00,19.284006022054136,11.634647399635254,7.578304027623862,0.0004763453354253226,0.20373,False,0.8019695202420938,0.0034319617334497925,7.541729752069202e-05,0.9999245827024793,0.0,0.35560393826777137,7.541729752069202e-05,0.5221455093307134,0.10670380666958762,1,False,Mid Cap ($100M-$1B)
aBTC,ABTC,93999.0,236733663,-0.0916,585365.0,2025-04-29 05:38:44.713000+00:00,19.282446286593814,13.279992571607881,11.451050061252142,0.002472673267426272,0.0916,False,0.8021088921612647,0.0015430603975065088,0.0003935327328147577,0.9996064672671853,0.0,0.4404823474961225,0.0003935327328147577,0.5213820744769455,0.13226276406868115,1,False,Mid Cap ($100M-$1B)
0x Protocol,ZRX,0.278132,236211694,3.90008,45089537.0,2025-04-29 05:38:53.696000+00:00,19.280238973626272,17.624160804170458,0.24539963700664816,0.1908861336898926,3.90008,False,0.802306129098119,0.06569933400772035,0.030417272328281973,0.969582727671718,0.06569933400772035,0.6645849220083013,0.030417272328281973,0.5411187307766794,0.2347803919040631,1,False,Mid Cap ($100M-$1B)
Decred,DCR,13.94,234372082,0.33883,1319257.0,2025-04-29 05:38:50.793000+00:00,19.272420508744833,14.092580015301072,2.7040421797046714,0.005628899947221529,0.33883,False,0.8030047568354608,0.00570780736339662,0.0008964783701697603,0.9991035216298303,0.00570780736339662,0.4824012899493465,0.0008964783701697603,0.5233057300055091,0.1472724534412135,1,False,Mid Cap ($100M-$1B)
Qtum,QTUM,2.22,234182292,1.23313,18716827.0,2025-04-29 05:38:50.144000+00:00,19.271610399950205,16.744933570211945,1.169381359556317,0.07992417718757318,1.23313,False,0.8030771450194296,0.020772861004117918,0.012735452358736141,0.9872645476412638,0.020772861004117918,0.6192282331870919,0.012735452358736141,0.5269929119376717,0.19789825006539558,1,False,Mid Cap ($100M-$1B)
BTSE Token,BTSE,1.43,231445634,1.60674,1357374.0,2025-04-29 05:38:45.869000+00:00,19.25985556589884,14.121063245519201,0.8878912573524571,0.0058647639039066946,1.60674,False,0.8041275114584514,0.027066559640716244,0.0009340633601147121,0.9990659366398853,0.027066559640716244,0.4838706541361336,0.0009340633601147121,0.5322908157676441,0.156268039105161,1,False,Mid Cap ($100M-$1B)
EURC,EURC,1.14,230690148,0.14138,85093647.0,2025-04-29 05:38:55.039000+00:00,19.25658602175548,18.25926294915966,0.76080582903376,0.36886554427109736,0.14138,False,0.8044196652586733,0.0023816362336186703,0.0587783430536072,0.9412216569463928,0.0023816362336186703,0.6973479316688018,0.0587783430536072,0.5109648519861953,0.22779053691017018,1,False,Mid Cap ($100M-$1B)
Basic Attention,BAT,0.152087,227406260,4.60255,31137402.0,2025-04-29 05:38:53.099000+00:00,19.242248671883214,17.25392032333295,0.14157508025547824,0.13692411985492395,4.60255,False,0.8057007953081945,0.07753288900156749,0.021818409764029035,0.978181590235971,0.07753288900156749,0.6454853290592114,0.021818409764029035,0.548929791771099,0.23120427724759912,1,False,Mid Cap ($100M-$1B)
Astar,ASTR,0.02928834,223981543,1.54025,9786283.0,2025-04-29 05:38:49.768000+00:00,19.227074213567693,16.096492371460585,0.028867631399163957,0.04369236352657862,1.54025,False,0.807056726125704,0.02594649320152183,0.006961902337468754,0.9930380976625313,0.02594649320152183,0.5857771018587311,0.006961902337468754,0.5318089072633967,0.18820029853946868,1,False,Mid Cap ($100M-$1B)
Verus,VRSC,2.84,223467457,-10.81419,6601.35,2025-04-29 05:38:49.950000+00:00,19.224776359627217,8.795180925246044,1.3454723665996355,2.9540542898825757e-05,10.81419,False,0.8072620534531934,0.1821719248920405,4.218824169885023e-06,0.9999957811758301,0.0,0.2091244022355591,4.218824169885023e-06,0.5957727475732596,0.06273858631791869,1,False,Mid Cap ($100M-$1B)
Frax Share,FXS,2.49,223404813,0.05069,15755338.0,2025-04-29 05:38:43.144000+00:00,19.22449599315861,16.572689849920764,1.2499017362143359,0.0705237178574125,0.05069,False,0.8072871059148417,0.0008539053662620625,0.011237486436483642,0.9887625135635164,0.0008539053662620625,0.6103426976612175,0.011237486436483642,0.5210089072251448,0.18681561737581517,1,False,Mid Cap ($100M-$1B)
BENQI Liquid Staked AVAX,SAVAX,26.22,223161439,-0.32196,1395920.0,2025-04-29 05:38:54.948000+00:00,19.223406013690095,14.149064970445286,3.30395199722332,0.006255202539718343,0.32196,False,0.8073845022581627,0.005423621458309995,0.0009962798700356805,0.9990037201299643,0.0,0.48531517891297815,0.0009962798700356805,0.524923993512582,0.14589343763490414,1,False,Mid Cap ($100M-$1B)
Convex Finance,CVX,2.72,223028792,0.63226,13722819.0,2025-04-29 05:38:45.044000+00:00,19.222811437681493,16.434570698500295,1.3137236682850553,0.061529360747288625,0.63226,False,0.8074376312672287,0.01065082278305093,0.009804233020843926,0.9901957669791561,0.01065082278305093,0.6032175460175148,0.009804233020843926,0.5252745350159431,0.188166862824728,1,False,Mid Cap ($100M-$1B)
Gas,GAS,3.42,222663384,-1.15453,14775854.0,2025-04-29 05:38:42.909000+00:00,19.221171704700254,16.50850498760245,1.4861396960896067,0.0663596040559592,1.15453,False,0.807584151455002,0.019448793894467135,0.010573933693805937,0.989426066306194,0.0,0.6070315936430937,0.010573933693805937,0.5286983914010264,0.18528165820106987,1,False,Mid Cap ($100M-$1B)
ZKsync,ZK,0.060518,222418944,3.24176,30073023.0,2025-04-29 05:38:45.684000+00:00,19.220073301065238,17.219139115255878,0.05875746800444224,0.13520891008276706,3.24176,False,0.8076823005492111,0.05460951391070633,0.021545090589085956,0.9784549094109141,0.05460951391070633,0.6436910711351537,0.021545090589085956,0.5406077076661499,0.22141465408155442,1,False,Mid Cap ($100M-$1B)
KAITO,KAITO,0.91861,221732317,-3.71146,54969887.0,2025-04-29 05:38:48.624000+00:00,19.21698143753049,17.822296102359783,0.6516009655219746,0.2479110295861834,3.71146,False,0.8079585774984852,0.06252190985730903,0.03950420603784783,0.9604957939621521,0.0,0.6748061261718826,0.03950420603784783,0.5402913537347482,0.21429309966291912,1,False,Mid Cap ($100M-$1B)
Baby Doge Coin,BABYDOGE,1.338e-09,221527855,1.00225,25776011.0,2025-04-29 05:38:51.580000+00:00,19.216058900264596,17.064954849948133,1.337999999104878e-09,0.11635562038010976,1.00225,False,0.80804101185516,0.0168835402118002,0.01854081340378677,0.9814591865962132,0.0168835402118002,0.6357371685800604,0.01854081340378677,0.5262616581460268,0.2030368106798742,1,False,Mid Cap ($100M-$1B)
Liquid Staked ETH,LSETH,1934.13,220278914,0.0377,1693098.0,2025-04-29 05:38:53.019000+00:00,19.210405096797125,14.34207113548358,7.567929786669707,0.007686155561852825,0.0377,False,0.8085462138332657,0.0006350805347816089,0.0012243026493720431,0.998775697350628,0.0006350805347816089,0.4952717865225986,0.0012243026493720431,0.5234276572173445,0.14920285896550387,1,False,Mid Cap ($100M-$1B)
Frax Ether,FRXETH,1791.52,216700851,0.3149,419126.0,2025-04-29 05:38:45.326000+00:00,19.194028398201674,12.945929255603252,7.491377730012646,0.001934122538355883,0.3149,False,0.8100095721853675,0.005304691257366808,0.00030771451785122447,0.9996922854821487,0.005304691257366808,0.4232490256819369,0.00030771451785122447,0.5260641624735235,0.12918889856288315,1,False,Mid Cap ($100M-$1B)
Harmony,ONE,0.01485995,215367567,13.39372,21851943.0,2025-04-29 05:38:49.816000+00:00,19.18785674496219,16.899800445799972,0.01475062267802743,0.10146348080349536,13.39372,False,0.810561047213233,0.22562575226300083,0.016167746640589065,0.9838322533594109,0.22562575226300083,0.6272173495536699,0.016167746640589065,0.6112411704623757,0.283265829763478,1,False,Mid Cap ($100M-$1B)
ZetaChain,ZETA,0.268783,210320975,6.05209,33021871.0,2025-04-29 05:38:53.929000+00:00,19.164145378922868,17.312680687762658,0.2380581733219268,0.15700702699766392,6.05209,False,0.8126798030376226,0.10195131442298216,0.02501862684523751,0.9749813731547625,0.10195131442298216,0.6485165995448399,0.02501862684523751,0.5608487216151944,0.2428410936862161,1,False,Mid Cap ($100M-$1B)
Livepeer,LPT,5.22,209815775,1.18811,16085463.0,2025-04-29 05:38:46.574000+00:00,19.161740446523652,16.593426564990835,1.827769906751088,0.07666469787602957,1.18811,False,0.8128946984814216,0.020014470402636004,0.012216053384548366,0.9877839466154517,0.020014470402636004,0.6114124424283044,0.012216053384548366,0.5307204568767134,0.1950943369049102,1,False,Mid Cap ($100M-$1B)
Stargate Finance,STG,0.215801,209603099,5.55817,9945864.0,2025-04-29 05:38:53.584000+00:00,19.160726300378126,16.112667444868904,0.19540311883584804,0.04745093964474256,5.55817,False,0.8129853186527374,0.09363091713546672,0.00756083253262821,0.9924391674673718,0.09363091713546672,0.5866115252511211,0.00756083253262821,0.561134327808756,0.21570407418931148,1,False,Mid Cap ($100M-$1B)
SwissBorg,BORG,0.212455,208863860,0.61522,1109444.0,2025-04-29 05:38:51.436000+00:00,19.157193214912034,13.919370448246834,0.19264722973872,0.005311804541005802,0.61522,False,0.8133010214847434,0.010363773119584653,0.000845949125168936,0.9991540508748311,0.010363773119584653,0.4734659292936434,0.000845949125168936,0.5292967280166975,0.14643907277347756,1,False,Mid Cap ($100M-$1B)
CHEX Token,CHEX,0.208766,208768237,5.24355,1029712.0,2025-04-29 05:38:48.672000+00:00,19.156735285543576,13.844790680601566,0.1896000045126526,0.004932321194052139,5.24355,False,0.8133419402793405,0.08833094265660757,0.0007854783437066869,0.9992145216562933,0.08833094265660757,0.46961858337123064,0.0007854783437066869,0.5605120575056379,0.17645359557712423,1,False,Mid Cap ($100M-$1B)
Babylon,BABY,0.090392,206911752,11.15024,90530039.0,2025-04-29 05:38:51.132000+00:00,19.14780294632233,18.321192287294007,0.08653726461611833,0.4375297107338785,11.15024,False,0.8141400995131465,0.18783290138311107,0.06971999790563249,0.9302800020943676,0.18783290138311107,0.7005426799775145,0.06971999790563249,0.5868452007773766,0.3062119639181885,1,False,Mid Cap ($100M-$1B)
Drift Staked SOL,DSOL,162.43,205999612,-1.77065,113796.0,2025-04-29 05:38:44.260000+00:00,19.143384848111314,11.64217143828822,5.096384764104966,0.0005524088074495985,1.77065,False,0.8145348836559829,0.029827728087826418,8.753803386120274e-05,0.9999124619661388,0.0,0.35599208079416333,8.753803386120274e-05,0.5377275370907515,0.10682388564840736,1,False,Mid Cap ($100M-$1B)
Gigachad,GIGA,0.02135129,204923044,-5.30754,9754564.0,2025-04-29 05:38:42.962000+00:00,19.138145076382223,16.093245938528415,0.021126544648370077,0.0476011082482261,5.30754,False,0.81500308936168,0.08940889500198358,0.007584761943171891,0.9924152380568281,0.0,0.5856096281470488,0.007584761943171891,0.560247841356831,0.1779583170270662,1,False,Mid Cap ($100M-$1B)
Bybit Staked SOL,BBSOL,158.03,203954653,-1.67003,630627.0,2025-04-29 05:38:49.934000+00:00,19.133408242785944,13.354471427264027,5.069092863667825,0.0030919961409264832,1.67003,False,0.8154263544639366,0.028132720039823086,0.0004922220124330712,0.999507777987567,0.0,0.4443244876724981,0.0004922220124330712,0.5373251853990173,0.13344501290547933,1,False,Mid Cap ($100M-$1B)
Ankr Network,ANKR,0.02036041,203390746,2.77615,14811516.0,2025-04-29 05:38:48.250000+00:00,19.130639548901872,16.510915611788313,0.02015590802244952,0.07282295921172342,2.77615,False,0.815673754225009,0.04676601662159054,0.011603871213527572,0.9883961287864724,0.04676601662159054,0.6071559504951567,0.011603871213527572,0.5426551340959344,0.2043343531612415,1,False,Mid Cap ($100M-$1B)
EthereumPoW,ETHW,1.87,202599694,-2.60529,13308651.0,2025-04-29 05:38:51.892000+00:00,19.126742644348305,16.403924908007248,1.0543120297715298,0.06568939339069288,2.60529,False,0.8160219665214354,0.0438877709936652,0.010467135429802175,0.9895328645701978,0.0,0.6016366218498056,0.010467135429802175,0.5418704679200799,0.18363112718388233,1,False,Mid Cap ($100M-$1B)
Trip,TRIP,6.78,200027931,0.41476,21560.0,2025-04-29 05:38:51.510000+00:00,19.11396757476076,9.978641406136552,2.0515563381903004,0.00010778494729318577,0.41476,False,0.8171634972561346,0.00698689662084934,1.6687092716470133e-05,0.9999833129072835,0.00698689662084934,0.27017556931813214,1.6687092716470133e-05,0.5296568201322502,0.08385243557159432,1,False,Mid Cap ($100M-$1B)
Oasis,ROSE,0.02966513,199800088,1.36983,10772518.0,2025-04-29 05:38:54.258000+00:00,19.112827869624073,16.192508912220866,0.029233632874861356,0.05391648275950709,1.36983,False,0.8172653368925538,0.023075659654108526,0.008591118704251485,0.9914088812957486,0.023075659654108526,0.5907303064374221,0.008591118704251485,0.5344181748778146,0.18902669140414546,1,False,Mid Cap ($100M-$1B)
Siacoin,SC,0.00354901,198835842,1.60813,20264585.0,2025-04-29 05:38:49.142000+00:00,19.10799013271592,16.824385388524245,0.003542727124946084,0.1019161575507096,1.60813,False,0.8176976183239153,0.02708997507687928,0.016239880811623388,0.9837601191883766,0.02708997507687928,0.623326913551263,0.016239880811623388,0.5346670611979931,0.20270602833961765,1,False,Mid Cap ($100M-$1B)
yearn.finance,YFI,5883.83,198807779,-5.94887,28562997.0,2025-04-29 05:38:53.345000+00:00,19.107848986229854,17.167622661915278,8.68013313227629,0.14367142545262276,5.94887,False,0.8177102306271855,0.1002125077174077,0.022893594869074704,0.9771064051309253,0.0,0.6410334922373505,0.022893594869074704,0.5625903763640223,0.19917812613192756,1,False,Mid Cap ($100M-$1B)
Celo,CELO,0.346682,197003686,3.4546,18448853.0,2025-04-29 05:38:44.468000+00:00,19.098733002263167,16.73051281270053,0.2976437893787413,0.09364724779819603,3.4546,False,0.8185247996441047,0.0581949394020304,0.014922227642942008,0.985077772357058,0.0581949394020304,0.618484309675912,0.014922227642942008,0.5477034500898657,0.21329993695646834,1,False,Mid Cap ($100M-$1B)
Kadena,KDA,0.626915,196660580,3.97423,25049657.0,2025-04-29 05:38:50.455000+00:00,19.096989861649355,17.03637073270734,0.48668558347941976,0.12737507943889925,3.97423,False,0.8186805599373799,0.06694843803037437,0.02029676740262622,0.9797032325973738,0.06694843803037437,0.6342625999351805,0.02029676740262622,0.5501922457065764,0.22314718541349174,1,False,Mid Cap ($100M-$1B)
OriginTrail,TRAC,0.387007,193331111,-0.58624,2028056.0,2025-04-29 05:38:49.502000+00:00,19.07991488311545,14.522588749807106,0.32714818818369384,0.010490065409079452,0.58624,False,0.8202063138800266,0.009875586544041656,0.0016711064972157108,0.9983288935027843,0.0,0.5045841473587799,0.0016711064972157108,0.5316985388701843,0.15187657615679867,1,False,Mid Cap ($100M-$1B)
XYO Network,XYO,0.01381216,192440231,2.91951,9778152.0,2025-04-29 05:38:45.185000+00:00,19.075296180365367,16.09566116936996,0.013717641460406832,0.050811371142035267,2.91951,False,0.8206190232674417,0.049181007217513395,0.008096318266911194,0.9919036817330888,0.049181007217513395,0.5857342226426243,0.008096318266911194,0.5463007485405998,0.19782156515986601,1,False,Mid Cap ($100M-$1B)
Vana,VANA,6.2,191178516,5.32963,46730848.0,2025-04-29 05:38:50.245000+00:00,19.068718193482244,17.65991508271187,1.9740810260220096,0.24443566661015403,5.32963,False,0.8212068066957883,0.08978101513496303,0.03895040593907531,0.9610495940609247,0.08978101513496303,0.6664293777112126,0.03895040593907531,0.5566050475444855,0.24752634114907157,1,False,Mid Cap ($100M-$1B)
Holo,HOT,0.00107241,190420467,1.77457,7000182.0,2025-04-29 05:38:46.194000+00:00,19.064745174543827,15.761446849535012,0.0010718353791786671,0.03676171007394914,1.77457,False,0.8215618202788193,0.02989376298693368,0.005857500698532764,0.9941424993014673,0.02989376298693368,0.5684931109949598,0.005857500698532764,0.5394107331665947,0.18426268870282125,1,False,Mid Cap ($100M-$1B)
AgentFun.AI,AGENTFUN,1.88,189573096,0.59551,15838.7,2025-04-29 05:38:53.822000+00:00,19.06028524425745,9.670274725795124,1.0577902941478545,8.354930279769235e-05,0.59551,False,0.8219603423738755,0.010031745603920316,1.2825135732985695e-05,0.999987174864267,0.010031745603920316,0.2542678596580201,1.2825135732985695e-05,0.5327942701639717,0.08029690367969405,1,False,Mid Cap ($100M-$1B)
UXLINK,UXLINK,0.463481,189526361,3.24471,36858132.0,2025-04-29 05:38:54.216000+00:00,19.06003868626784,17.422586857810824,0.38081784448951267,0.1944749627731205,3.24471,False,0.8219823738407959,0.05465920854141205,0.03098915328416418,0.9690108467158358,0.05465920854141205,0.6541863283269681,0.03098915328416418,0.5444588022960504,0.2274163278999045,1,False,Mid Cap ($100M-$1B)
Casper Network,CSPR,0.01447242,188589274,-13.79972,87801005.0,2025-04-29 05:38:43.051000+00:00,19.055082060162796,18.290583516398474,0.014368694108375992,0.4655673312576621,13.79972,False,0.8224252787502797,0.23246508109911046,0.07418780087254956,0.9258121991274504,0.0,0.6989636655395087,0.07418780087254956,0.6071185837652462,0.2319454399236175,1,False,Mid Cap ($100M-$1B)
Polymesh,POLYX,0.160725,185868631,3.2942,4146512.0,2025-04-29 05:38:51.450000+00:00,19.040550702574667,15.237778298042723,0.14904480988711535,0.022308831660787343,3.2942,False,0.8237237445778105,0.05549289914264128,0.0035544303292037913,0.9964455696707962,0.05549289914264128,0.5414786252987512,0.0035544303292037913,0.55097577142234,0.18570707634544303,1,False,Mid Cap ($100M-$1B)
AI Companions,AIC,0.184503,184471842,-5.63482,10389005.0,2025-04-29 05:38:50.743000+00:00,19.033007397332263,16.156258689586434,0.16932327732772118,0.05631756525746623,5.63482,False,0.8243977851156263,0.09492213525193914,0.008973731897089821,0.9910262681029102,0.0,0.5888602664702489,0.008973731897089821,0.5659332217676083,0.1793501995102016,1,False,Mid Cap ($100M-$1B)
IoTeX,IOTX,0.01952547,184392726,3.52174,8119775.0,2025-04-29 05:38:46.558000+00:00,19.032578426877265,15.909813125550457,0.0193372935550299,0.04403522403589825,3.52174,False,0.8244361162538876,0.059325955505617596,0.007016537259126158,0.9929834627408738,0.059325955505617596,0.5761468809794229,0.007016537259126158,0.5521015212519769,0.19867940767381176,1,False,Mid Cap ($100M-$1B)
Ravencoin,RVN,0.01218752,183723593,3.35336,16482637.0,2025-04-29 05:38:52.870000+00:00,19.028942979608058,16.617818142450847,0.012113850142696121,0.08971431883546932,3.35336,False,0.8247609657401263,0.056489487058760106,0.014295514271404686,0.9857044857285953,0.056489487058760106,0.6126707305544936,0.014295514271404686,0.5496410782652736,0.21068566827127355,1,False,Mid Cap ($100M-$1B)
aelf,ELF,0.246582,182361891,0.53253,5157292.0,2025-04-29 05:38:46.523000+00:00,19.021503688337948,15.455922387397411,0.2204054060135383,0.028280535871389928,0.53253,False,0.8254257119922712,0.008970807352446954,0.004506023128137961,0.995493976871862,0.008970807352446954,0.552732022824326,0.004506023128137961,0.5328574031122597,0.17075973672671796,1,False,Mid Cap ($100M-$1B)
Threshold Network,T,0.01785431,180789381,1.125,8900444.0,2025-04-29 05:38:52.219000+00:00,19.012843276321696,16.00161183345241,0.017696793937633192,0.04923101097403503,1.125,False,0.8261995728643363,0.018951342218284085,0.007844487415523517,0.9921555125844764,0.018951342218284085,0.5808825002456188,0.007844487415523517,0.5364914685499435,0.18419863318565632,1,False,Mid Cap ($100M-$1B)
Peanut the Squirrel,PNUT,0.179604,179662324,1.03517,134616528.0,2025-04-29 05:38:43.683000+00:00,19.006589674792586,18.71794076852702,0.165178788933228,0.7492752236690426,1.03517,False,0.8267583704739401,0.01743809859920101,0.11939673585967238,0.8806032641403276,0.01743809859920101,0.7210097409471277,0.11939673585967238,0.513799240457322,0.2590971824817204,1,False,Mid Cap ($100M-$1B)
NEM,XEM,0.01967982,177088241,-1.45365,24377593.0,2025-04-29 05:38:52.152000+00:00,18.992158708680023,17.009174989698746,0.019488676057862427,0.1376578866125843,1.45365,False,0.8280478657080761,0.024487660991652147,0.021935335709799615,0.9780646642902003,0.0,0.6328596533415579,0.021935335709799615,0.5366271435379314,0.19643849671540725,1,False,Mid Cap ($100M-$1B)
CoinEx,CET,0.065564,176749717,-2.79699,162510.0,2025-04-29 05:38:52.549000+00:00,18.990245267265852,11.998500970768601,0.06350423644951898,0.0009194357012747013,2.79699,False,0.8282188434212192,0.047117079707660804,0.00014602387590258227,0.9998539761240974,0.0,0.3743740497531485,0.00014602387590258227,0.5501051644763716,0.11235602208871531,1,False,Mid Cap ($100M-$1B)
Qubic,QUBIC,1.5e-06,174969960,1.89344,3929250.0,2025-04-29 05:38:50.564000+00:00,18.980124865725426,15.183959380440038,1.4999988750011252e-06,0.022456711997876664,1.89344,False,0.8291231633019622,0.0318962039198114,0.003577995103833504,0.9964220048961665,0.0318962039198114,0.5387022691940738,0.003577995103833504,0.5436921478679428,0.17544256085729673,1,False,Mid Cap ($100M-$1B)
Orca,ORCA,2.91,174693025,2.62784,46653894.0,2025-04-29 05:38:47.282000+00:00,18.978540854444844,17.658266975877225,1.3635373739972745,0.26706214515433574,2.62784,False,0.8292647044144004,0.04426764011990725,0.042555941861242015,0.957444058138758,0.04426764011990725,0.6663443568361125,0.042555941861242015,0.5409017494414747,0.23037714565716924,1,False,Mid Cap ($100M-$1B)
Toshi,TOSHI,0.00041416,174232271,0.4277,14255143.0,2025-04-29 05:38:50.470000+00:00,18.97589986354824,16.472628381996582,0.00041407425941992885,0.08181689257783939,0.4277,False,0.8295006931311644,0.007204879170453426,0.013037057105436657,0.9869629428945633,0.007204879170453426,0.6051808274548123,0.013037057105436657,0.5320748174995598,0.18834731703625604,1,False,Mid Cap ($100M-$1B)
Melania Meme,MELANIA,0.437538,173364313,-1.6134,27939612.0,2025-04-29 05:38:46.272000+00:00,18.970905799515894,17.14555606058764,0.3629319281225844,0.16116126506381967,1.6134,False,0.8299469433488176,0.027178751586648484,0.025680605886629636,0.9743193941133703,0.0,0.6398951426377218,0.025680605886629636,0.5377141567968606,0.19967272455730545,1,False,Mid Cap ($100M-$1B)
Osmosis,OSMO,0.238396,172641954,-1.69648,8450719.0,2025-04-29 05:38:48.163000+00:00,18.966730383552704,15.94976220280403,0.213816993873949,0.04894939384200899,1.69648,False,0.8303200423460069,0.028578287152421854,0.007799611643810532,0.9922003883561895,0.0,0.5782077337325011,0.007799611643810532,0.5419994094706094,0.17580220361289348,1,False,Mid Cap ($100M-$1B)
DigiByte,DGB,0.00977558,172635846,-0.69412,3426569.0,2025-04-29 05:38:51.142000+00:00,18.96669500334601,15.047070318808538,0.009728108143728707,0.019848537134055,0.69412,False,0.8303232037842334,0.011692893920493644,0.003162381682397253,0.9968376183176028,0.0,0.531640574183225,0.003162381682397253,0.5361739627454114,0.16044088675968665,1,False,Mid Cap ($100M-$1B)
Hamster Kombat,HMSTR,0.00267156,172018439,0.39689,14855354.0,2025-04-29 05:38:44.670000+00:00,18.963112238333547,16.51387096427085,0.0026679977267239172,0.0863590792147579,0.39689,False,0.8306433457880718,0.006685865078235352,0.0137608558641616,0.9862391441358384,0.006685865078235352,0.6073084082418349,0.0137608558641616,0.5321795131736906,0.18899512526309303,1,False,Mid Cap ($100M-$1B)
ORDI,ORDI,8.15,171251759,-1.99509,58091290.0,2025-04-29 05:38:44.527000+00:00,18.95864531242606,17.877526313856727,2.21375387928743,0.3392157274133459,1.99509,False,0.8310424929847331,0.03360856297446791,0.05405363613301674,0.9459463638669833,0.0,0.6776552866842545,0.05405363613301674,0.5350496951570771,0.21951267684518136,1,False,Mid Cap ($100M-$1B)
Chia,XCH,11.78,171146454,-4.42133,7089153.0,2025-04-29 05:38:51.760000+00:00,18.958030209900947,15.774076568398629,2.5478814489493886,0.04142155933888061,4.42133,False,0.8310974561638058,0.07448012256885865,0.006600049031176992,0.993399950968823,0.0,0.5691446402086504,0.006600049031176992,0.5609110216868304,0.17272340677194822,1,False,Mid Cap ($100M-$1B)
Drift Protocol,DRIFT,0.567256,168798658,6.70967,43093147.0,2025-04-29 05:38:44.909000+00:00,18.94421719578178,17.57887456331713,0.44932631952639285,0.25529318485458574,6.70967,False,0.8323317336014207,0.11302866874822594,0.040680554622152,0.959319445377848,0.11302866874822594,0.6622487410360413,0.040680554622152,0.5700080500154283,0.25609025619674836,1,False,Mid Cap ($100M-$1B)
Fluid,FLUID,4.24,167179344,-1.02413,4102725.0,2025-04-29 05:38:47.037000+00:00,18.934577716294843,15.22716218878983,1.6563214983329508,0.02454086074174331,1.02413,False,0.8331930801502934,0.017252122760898915,0.003910104810983763,0.9960898951890163,0.0,0.5409309721491694,0.003910104810983763,0.5393960602022803,0.16345232308804597,1,False,Mid Cap ($100M-$1B)
Treehouse ETH,TETH,2153.12,166020056,-0.02942,594750.0,2025-04-29 05:38:52.174000+00:00,18.927619164323232,13.295898109542522,7.675137566470979,0.003582398502503818,0.02942,False,0.8338148694008458,0.0004955986560550381,0.0005703677710640422,0.999429632228936,0.0,0.4413028663640236,0.0005703677710640422,0.5336101136685476,0.1325619702405263,1,False,Mid Cap ($100M-$1B)
Entangle,NTGL,0.00027394,165583342,-23.88986,23488.0,2025-04-29 05:38:53.073000+00:00,18.924985209107554,10.064287505439836,0.0002739024852892302,0.00014185001773910324,23.88986,False,0.8340502294364147,0.40243992213946334,2.2115371577631153e-05,0.9999778846284224,0.0,0.27459379401001294,2.2115371577631153e-05,0.6945916375560357,0.08238477281447718,-1,True,Mid Cap ($100M-$1B)
GoMining Token,GOMINING,0.396635,161971069,-0.24633,11970893.0,2025-04-29 05:38:47.994000+00:00,18.902928297002394,16.297988761462033,0.33406577197787335,0.07390760012826735,0.24633,False,0.8360211496656984,0.004149585892115483,0.011776709058339113,0.9882232909416608,0.0,0.5961716946407878,0.011776709058339113,0.5337129524114578,0.18238452110973805,1,False,Mid Cap ($100M-$1B)
Metaplex,MPLX,0.204479,161471815,-2.33757,1196200.0,2025-04-29 05:38:46.846000+00:00,18.89984117146577,13.99466125957285,0.1860471083006299,0.007408104008739854,2.33757,False,0.8362970032458126,0.0393778569148394,0.0011799950536935783,0.9988200049463064,0.0,0.4773499558211607,0.0011799950536935783,0.5500339450535221,0.14355898526245628,1,False,Mid Cap ($100M-$1B)
GMT,GMT,0.057186,161106444,3.92313,43648538.0,2025-04-29 05:38:43.613000+00:00,18.8975758535543,17.591680368899347,0.05561066113288309,0.2709298083694281,3.92313,False,0.8364994232797769,0.06608762595272609,0.043172255116953835,0.9568277448830461,0.06608762595272609,0.6629093540339832,0.043172255116953835,0.5524003686696104,0.23825953312637152,1,False,Mid Cap ($100M-$1B)
Binance-Peg SOL,SOL,146.42,161053148,-1.82115,3543478.0,2025-04-29 05:38:45.381000+00:00,18.897244986484196,15.080619570870876,4.9932856557611425,0.022001917031761464,1.82115,False,0.836528988279563,0.03067843278295828,0.0035055233940026074,0.9964944766059974,0.0,0.5333712792014541,0.0035055233940026074,0.546181863746208,0.161063040778637,1,False,Mid Cap ($100M-$1B)
